"도시별","지출목적별","시점","소비자물가지수[기준년도 2020년]",
"순천시","12 기타 상품 및 서비스","2000 년","53.042",
"순천시","12 기타 상품 및 서비스","2001 년","54.682",
"순천시","12 기타 상품 및 서비스","2002 년","56.728",
"순천시","12 기타 상품 및 서비스","2003 년","58.125",
"순천시","12 기타 상품 및 서비스","2004 년","58.712",
"순천시","12 기타 상품 및 서비스","2005 년","60.98",
"순천시","12 기타 상품 및 서비스","2006 년","64.852",
"순천시","12 기타 상품 및 서비스","2007 년","68.124",
"순천시","12 기타 상품 및 서비스","2008 년","74.583",
"순천시","12 기타 상품 및 서비스","2009 년","80.661",
"순천시","12 기타 상품 및 서비스","2010 년","83.3",
"순천시","12 기타 상품 및 서비스","2011 년","85.611",
"순천시","12 기타 상품 및 서비스","2012 년","83.355",
"순천시","12 기타 상품 및 서비스","2013 년","85.241",
"순천시","12 기타 상품 및 서비스","2014 년","87.863",
"순천시","12 기타 상품 및 서비스","2015 년","89.909",
"순천시","12 기타 상품 및 서비스","2016 년","93.62",
"순천시","12 기타 상품 및 서비스","2017 년","96.989",
"순천시","12 기타 상품 및 서비스","2018 년","96.873",
"순천시","12 기타 상품 및 서비스","2019 년","98.024",
"순천시","12 기타 상품 및 서비스","2020 년","100",
"순천시","12 기타 상품 및 서비스","2021 년","101.78",
"순천시","12 기타 상품 및 서비스","2022 년","107.54",
"순천시","12 기타 상품 및 서비스","2023 년","113.47",
"경상북도","0 총지수","1990 년","40.778",
"경상북도","0 총지수","1991 년","44.146",
"경상북도","0 총지수","1992 년","46.789",
"경상북도","0 총지수","1993 년","48.386",
"경상북도","0 총지수","1994 년","51.376",
"경상북도","0 총지수","1995 년","54.246",
"경상북도","0 총지수","1996 년","57.226",
"경상북도","0 총지수","1997 년","59.938",
"경상북도","0 총지수","1998 년","64.233",
"경상북도","0 총지수","1999 년","64.825",
"경상북도","0 총지수","2000 년","65.734",
"경상북도","0 총지수","2001 년","68.04",
"경상북도","0 총지수","2002 년","69.24",
"경상북도","0 총지수","2003 년","71.015",
"경상북도","0 총지수","2004 년","73.414",
"경상북도","0 총지수","2005 년","75.593",
"경상북도","0 총지수","2006 년","77.345",
"경상북도","0 총지수","2007 년","79.241",
"경상북도","0 총지수","2008 년","83.437",
"경상북도","0 총지수","2009 년","85.409",
"경상북도","0 총지수","2010 년","88.111",
"경상북도","0 총지수","2011 년","91.863",
"경상북도","0 총지수","2012 년","93.713",
"경상북도","0 총지수","2013 년","94.798",
"경상북도","0 총지수","2014 년","95.758",
"경상북도","0 총지수","2015 년","95.795",
"경상북도","0 총지수","2016 년","96.452",
"경상북도","0 총지수","2017 년","98.24",
"경상북도","0 총지수","2018 년","99.703",
"경상북도","0 총지수","2019 년","99.875",
"경상북도","0 총지수","2020 년","100",
"경상북도","0 총지수","2021 년","102.74",
"경상북도","0 총지수","2022 년","108.74",
"경상북도","0 총지수","2023 년","112.38",
"경상북도","01 식료품 및 비주류음료","1990 년","29.202",
"경상북도","01 식료품 및 비주류음료","1991 년","32.499",
"경상북도","01 식료품 및 비주류음료","1992 년","34.526",
"경상북도","01 식료품 및 비주류음료","1993 년","34.602",
"경상북도","01 식료품 및 비주류음료","1994 년","38.005",
"경상북도","01 식료품 및 비주류음료","1995 년","40.294",
"경상북도","01 식료품 및 비주류음료","1996 년","42.496",
"경상북도","01 식료품 및 비주류음료","1997 년","44.081",
"경상북도","01 식료품 및 비주류음료","1998 년","46.962",
"경상북도","01 식료품 및 비주류음료","1999 년","48.59",
"경상북도","01 식료품 및 비주류음료","2000 년","47.564",
"경상북도","01 식료품 및 비주류음료","2001 년","49.581",
"경상북도","01 식료품 및 비주류음료","2002 년","51.55",
"경상북도","01 식료품 및 비주류음료","2003 년","53.5",
"경상북도","01 식료품 및 비주류음료","2004 년","57.666",
"경상북도","01 식료품 및 비주류음료","2005 년","59.298",
"경상북도","01 식료품 및 비주류음료","2006 년","59.872",
"경상북도","01 식료품 및 비주류음료","2007 년","61.982",
"경상북도","01 식료품 및 비주류음료","2008 년","65.169",
"경상북도","01 식료품 및 비주류음료","2009 년","70.229",
"경상북도","01 식료품 및 비주류음료","2010 년","75.593",
"경상북도","01 식료품 및 비주류음료","2011 년","82.303",
"경상북도","01 식료품 및 비주류음료","2012 년","85.7",
"경상북도","01 식료품 및 비주류음료","2013 년","86.389",
"경상북도","01 식료품 및 비주류음료","2014 년","87.151",
"경상북도","01 식료품 및 비주류음료","2015 년","88.501",
"경상북도","01 식료품 및 비주류음료","2016 년","90.577",
"경상북도","01 식료품 및 비주류음료","2017 년","93.257",
"경상북도","01 식료품 및 비주류음료","2018 년","96.456",
"경상북도","01 식료품 및 비주류음료","2019 년","96.089",
"경상북도","01 식료품 및 비주류음료","2020 년","100",
"경상북도","01 식료품 및 비주류음료","2021 년","105.65",
"경상북도","01 식료품 및 비주류음료","2022 년","112.4",
"경상북도","01 식료품 및 비주류음료","2023 년","118.56",
"경상북도","02 주류 및 담배","1990 년","26.635",
"경상북도","02 주류 및 담배","1991 년","27.046",
"경상북도","02 주류 및 담배","1992 년","28.349",
"경상북도","02 주류 및 담배","1993 년","30.699",
"경상북도","02 주류 및 담배","1994 년","34.3",
"경상북도","02 주류 및 담배","1995 년","35.023",
"경상북도","02 주류 및 담배","1996 년","37.429",
"경상북도","02 주류 및 담배","1997 년","39.505",
"경상북도","02 주류 및 담배","1998 년","41.791",
"경상북도","02 주류 및 담배","1999 년","44.654",
"경상북도","02 주류 및 담배","2000 년","44.444",
"경상북도","02 주류 및 담배","2001 년","46.177",
"경상북도","02 주류 및 담배","2002 년","49.648",
"경상북도","02 주류 및 담배","2003 년","51.059",
"경상북도","02 주류 및 담배","2004 년","51.682",
"경상북도","02 주류 및 담배","2005 년","59.139",
"경상북도","02 주류 및 담배","2006 년","59.065",
"경상북도","02 주류 및 담배","2007 년","59.228",
"경상북도","02 주류 및 담배","2008 년","59.632",
"경상북도","02 주류 및 담배","2009 년","60.347",
"경상북도","02 주류 및 담배","2010 년","60.618",
"경상북도","02 주류 및 담배","2011 년","61.179",
"경상북도","02 주류 및 담배","2012 년","62.057",
"경상북도","02 주류 및 담배","2013 년","62.877",
"경상북도","02 주류 및 담배","2014 년","62.921",
"경상북도","02 주류 및 담배","2015 년","97.244",
"경상북도","02 주류 및 담배","2016 년","97.899",
"경상북도","02 주류 및 담배","2017 년","99.142",
"경상북도","02 주류 및 담배","2018 년","99.339",
"경상북도","02 주류 및 담배","2019 년","99.691",
"경상북도","02 주류 및 담배","2020 년","100",
"경상북도","02 주류 및 담배","2021 년","100.11",
"경상북도","02 주류 및 담배","2022 년","102.16",
"경상북도","02 주류 및 담배","2023 년","103.13",
"경상북도","03 의류 및 신발","1990 년","46.653",
"경상북도","03 의류 및 신발","1991 년","48.935",
"경상북도","03 의류 및 신발","1992 년","51.711",
"경상북도","03 의류 및 신발","1993 년","53.226",
"경상북도","03 의류 및 신발","1994 년","54.862",
"경상북도","03 의류 및 신발","1995 년","56.197",
"경상북도","03 의류 및 신발","1996 년","56.768",
"경상북도","03 의류 및 신발","1997 년","57.742",
"경상북도","03 의류 및 신발","1998 년","59.854",
"경상북도","03 의류 및 신발","1999 년","60.898",
"경상북도","03 의류 및 신발","2000 년","61.718",
"경상북도","03 의류 및 신발","2001 년","63.595",
"경상북도","03 의류 및 신발","2002 년","65.683",
"경상북도","03 의류 및 신발","2003 년","67.951",
"경상북도","03 의류 및 신발","2004 년","68.26",
"경상북도","03 의류 및 신발","2005 년","68.965",
"경상북도","03 의류 및 신발","2006 년","70.717",
"경상북도","03 의류 및 신발","2007 년","72.608",
"경상북도","03 의류 및 신발","2008 년","74.55",
"경상북도","03 의류 및 신발","2009 년","78.384",
"경상북도","03 의류 및 신발","2010 년","80.879",
"경상북도","03 의류 및 신발","2011 년","83.486",
"경상북도","03 의류 및 신발","2012 년","87.442",
"경상북도","03 의류 및 신발","2013 년","90.087",
"경상북도","03 의류 및 신발","2014 년","93.591",
"경상북도","03 의류 및 신발","2015 년","94.915",
"경상북도","03 의류 및 신발","2016 년","96.665",
"경상북도","03 의류 및 신발","2017 년","97.842",
"경상북도","03 의류 및 신발","2018 년","98.903",
"경상북도","03 의류 및 신발","2019 년","99.112",
"경상북도","03 의류 및 신발","2020 년","100",
"경상북도","03 의류 및 신발","2021 년","100.52",
"경상북도","03 의류 및 신발","2022 년","103.78",
"경상북도","03 의류 및 신발","2023 년","110.84",
"경상북도","04 주택, 수도, 전기 및 연료","1990 년","42.169",
"경상북도","04 주택, 수도, 전기 및 연료","1991 년","45.915",
"경상북도","04 주택, 수도, 전기 및 연료","1992 년","49.162",
"경상북도","04 주택, 수도, 전기 및 연료","1993 년","51.653",
"경상북도","04 주택, 수도, 전기 및 연료","1994 년","54.421",
"경상북도","04 주택, 수도, 전기 및 연료","1995 년","57.432",
"경상북도","04 주택, 수도, 전기 및 연료","1996 년","61.07",
"경상북도","04 주택, 수도, 전기 및 연료","1997 년","65.238",
"경상북도","04 주택, 수도, 전기 및 연료","1998 년","71.159",
"경상북도","04 주택, 수도, 전기 및 연료","1999 년","69.263",
"경상북도","04 주택, 수도, 전기 및 연료","2000 년","71.988",
"경상북도","04 주택, 수도, 전기 및 연료","2001 년","75.275",
"경상북도","04 주택, 수도, 전기 및 연료","2002 년","74.441",
"경상북도","04 주택, 수도, 전기 및 연료","2003 년","76.714",
"경상북도","04 주택, 수도, 전기 및 연료","2004 년","79.084",
"경상북도","04 주택, 수도, 전기 및 연료","2005 년","81.369",
"경상북도","04 주택, 수도, 전기 및 연료","2006 년","83.926",
"경상북도","04 주택, 수도, 전기 및 연료","2007 년","85.763",
"경상북도","04 주택, 수도, 전기 및 연료","2008 년","91.12",
"경상북도","04 주택, 수도, 전기 및 연료","2009 년","89.283",
"경상북도","04 주택, 수도, 전기 및 연료","2010 년","91.223",
"경상북도","04 주택, 수도, 전기 및 연료","2011 년","95.738",
"경상북도","04 주택, 수도, 전기 및 연료","2012 년","99.035",
"경상북도","04 주택, 수도, 전기 및 연료","2013 년","101.942",
"경상북도","04 주택, 수도, 전기 및 연료","2014 년","104.45",
"경상북도","04 주택, 수도, 전기 및 연료","2015 년","100.736",
"경상북도","04 주택, 수도, 전기 및 연료","2016 년","98.155",
"경상북도","04 주택, 수도, 전기 및 연료","2017 년","98.884",
"경상북도","04 주택, 수도, 전기 및 연료","2018 년","99.02",
"경상북도","04 주택, 수도, 전기 및 연료","2019 년","100.07",
"경상북도","04 주택, 수도, 전기 및 연료","2020 년","100",
"경상북도","04 주택, 수도, 전기 및 연료","2021 년","101.48",
"경상북도","04 주택, 수도, 전기 및 연료","2022 년","109.84",
"경상북도","04 주택, 수도, 전기 및 연료","2023 년","116.37",
"경상북도","05 가정용품 및 가사 서비스","1990 년","61.891",
"경상북도","05 가정용품 및 가사 서비스","1991 년","63.933",
"경상북도","05 가정용품 및 가사 서비스","1992 년","66.192",
"경상북도","05 가정용품 및 가사 서비스","1993 년","67.42",
"경상북도","05 가정용품 및 가사 서비스","1994 년","68.514",
"경상북도","05 가정용품 및 가사 서비스","1995 년","69.509",
"경상북도","05 가정용품 및 가사 서비스","1996 년","71.223",
"경상북도","05 가정용품 및 가사 서비스","1997 년","71.124",
"경상북도","05 가정용품 및 가사 서비스","1998 년","76.21",
"경상북도","05 가정용품 및 가사 서비스","1999 년","73.847",
"경상북도","05 가정용품 및 가사 서비스","2000 년","71.431",
"경상북도","05 가정용품 및 가사 서비스","2001 년","72.747",
"경상북도","05 가정용품 및 가사 서비스","2002 년","73.592",
"경상북도","05 가정용품 및 가사 서비스","2003 년","74.306",
"경상북도","05 가정용품 및 가사 서비스","2004 년","74.342",
"경상북도","05 가정용품 및 가사 서비스","2005 년","75.081",
"경상북도","05 가정용품 및 가사 서비스","2006 년","75.482",
"경상북도","05 가정용품 및 가사 서비스","2007 년","76.745",
